#--Loggarna från alla 5 testomgångar--

##Running networks. Run nr. 1/5. Current random seed data: 3467963 Current random seed parameters: 6842634 Global hyper-parameters: epochs = 50, mini_batch_size = 10, eta = 4.0
Epoch 48: 9171 / 10000, took 3.90 seconds
Epoch 49: 9182 / 10000, took 3.92 seconds
Final epoch completed! 
#.
(Time: 205.74071388598531)
#Network size: [784, 30, 10]
Epoch 0: 9173 / 10000, took 7.30 seconds
Epoch 1: 9296 / 10000, took 7.30 seconds
Epoch 2: 9311 / 10000, took 7.32 seconds
Epoch 3: 9436 / 10000, took 7.26 seconds
Epoch 4: 9434 / 10000, took 9.63 seconds
Epoch 5: 9418 / 10000, took 9.62 seconds
Epoch 6: 9459 / 10000, took 9.62 seconds
Epoch 7: 9465 / 10000, took 9.63 seconds
Epoch 8: 9481 / 10000, took 9.63 seconds
Epoch 9: 9506 / 10000, took 9.60 seconds
Epoch 10: 9476 / 10000, took 9.63 seconds
Epoch 11: 9494 / 10000, took 9.64 seconds
Epoch 12: 9493 / 10000, took 9.65 seconds
Epoch 13: 9519 / 10000, took 9.64 seconds
Epoch 14: 9526 / 10000, took 9.66 seconds
Epoch 15: 9522 / 10000, took 9.65 seconds
Epoch 16: 9501 / 10000, took 9.65 seconds
Epoch 17: 9523 / 10000, took 9.65 seconds
Epoch 18: 9516 / 10000, took 9.65 seconds
Epoch 19: 9524 / 10000, took 9.65 seconds
Epoch 20: 9528 / 10000, took 9.65 seconds
Epoch 21: 9513 / 10000, took 9.65 seconds
Epoch 22: 9494 / 10000, took 9.64 seconds
Epoch 23: 9516 / 10000, took 9.64 seconds
Epoch 24: 9484 / 10000, took 9.62 seconds
Epoch 25: 9560 / 10000, took 9.63 seconds
Epoch 26: 9510 / 10000, took 9.63 seconds
Epoch 27: 9547 / 10000, took 9.63 seconds
Epoch 28: 9514 / 10000, took 9.63 seconds
Epoch 29: 9522 / 10000, took 9.63 seconds
Epoch 30: 9520 / 10000, took 9.63 seconds
Epoch 31: 9518 / 10000, took 9.63 seconds
Epoch 32: 9535 / 10000, took 9.63 seconds
Epoch 33: 9518 / 10000, took 9.64 seconds
Epoch 34: 9531 / 10000, took 9.63 seconds
Epoch 35: 9531 / 10000, took 9.63 seconds
Epoch 36: 9518 / 10000, took 9.63 seconds
Epoch 37: 9531 / 10000, took 9.63 seconds
Epoch 38: 9521 / 10000, took 9.61 seconds
Epoch 39: 9520 / 10000, took 9.62 seconds
Epoch 40: 9520 / 10000, took 9.63 seconds
Epoch 41: 9543 / 10000, took 9.63 seconds
Epoch 42: 9511 / 10000, took 9.63 seconds
Epoch 43: 9549 / 10000, took 9.63 seconds
Epoch 44: 9524 / 10000, took 7.60 seconds
Epoch 45: 9530 / 10000, took 7.22 seconds
Epoch 46: 9539 / 10000, took 7.22 seconds
Epoch 47: 9542 / 10000, took 7.22 seconds
Epoch 48: 9529 / 10000, took 7.23 seconds
Epoch 49: 9532 / 10000, took 7.25 seconds
Final epoch completed! 
#.
(Time: 3792.001073931984)
#Network size: [784, 50, 10]
Epoch 0: 9086 / 10000, took 13.51 seconds
Epoch 1: 9320 / 10000, took 13.48 seconds
Epoch 2: 9375 / 10000, took 13.55 seconds
Epoch 3: 9393 / 10000, took 13.59 seconds
Epoch 4: 9445 / 10000, took 13.61 seconds
Epoch 5: 9495 / 10000, took 13.52 seconds
Epoch 6: 9482 / 10000, took 13.55 seconds
Epoch 7: 9506 / 10000, took 13.43 seconds
Epoch 8: 9516 / 10000, took 13.48 seconds
Epoch 9: 9545 / 10000, took 13.51 seconds
Epoch 10: 9532 / 10000, took 13.52 seconds
Epoch 11: 9490 / 10000, took 13.57 seconds
Epoch 12: 9574 / 10000, took 13.55 seconds
Epoch 13: 9550 / 10000, took 13.55 seconds
Epoch 14: 9532 / 10000, took 13.53 seconds
Epoch 15: 9561 / 10000, took 13.57 seconds
Epoch 16: 9575 / 10000, took 13.54 seconds
Epoch 17: 9573 / 10000, took 13.57 seconds
Epoch 18: 9551 / 10000, took 13.60 seconds
Epoch 19: 9557 / 10000, took 13.53 seconds
Epoch 20: 9542 / 10000, took 13.62 seconds
Epoch 21: 9581 / 10000, took 13.58 seconds
Epoch 22: 9587 / 10000, took 13.77 seconds
Epoch 23: 9573 / 10000, took 13.47 seconds
Epoch 24: 9582 / 10000, took 13.65 seconds
Epoch 25: 9583 / 10000, took 13.55 seconds
Epoch 26: 9569 / 10000, took 13.68 seconds
Epoch 27: 9575 / 10000, took 13.67 seconds
Epoch 28: 9577 / 10000, took 13.63 seconds
Epoch 29: 9571 / 10000, took 14.01 seconds
Epoch 30: 9576 / 10000, took 13.53 seconds
Epoch 31: 9574 / 10000, took 13.56 seconds
Epoch 32: 9553 / 10000, took 13.53 seconds
Epoch 33: 9586 / 10000, took 13.97 seconds
Epoch 34: 9569 / 10000, took 13.63 seconds
Epoch 35: 9586 / 10000, took 13.58 seconds
Epoch 36: 9569 / 10000, took 13.57 seconds
Epoch 37: 9593 / 10000, took 13.53 seconds
Epoch 38: 9585 / 10000, took 13.56 seconds
Epoch 39: 9591 / 10000, took 13.56 seconds
Epoch 40: 9578 / 10000, took 13.55 seconds
Epoch 41: 9577 / 10000, took 13.55 seconds
Epoch 42: 9577 / 10000, took 13.56 seconds
Epoch 43: 9589 / 10000, took 13.57 seconds
Epoch 44: 9575 / 10000, took 13.55 seconds
Epoch 45: 9590 / 10000, took 13.55 seconds
Epoch 46: 9587 / 10000, took 13.54 seconds
Epoch 47: 9606 / 10000, took 13.56 seconds
Epoch 48: 9578 / 10000, took 13.57 seconds
Epoch 49: 9538 / 10000, took 13.56 seconds
Final epoch completed! 
#.
(Time: 8285.547815999016)
#Network size: [784, 70, 10]
Epoch 0: 7583 / 10000, took 15.72 seconds
Epoch 1: 8478 / 10000, took 15.76 seconds
Epoch 2: 8535 / 10000, took 15.76 seconds
Epoch 3: 8600 / 10000, took 15.78 seconds
Epoch 4: 8598 / 10000, took 15.78 seconds
Epoch 5: 9461 / 10000, took 15.80 seconds
Epoch 6: 9521 / 10000, took 15.79 seconds
Epoch 7: 9504 / 10000, took 15.74 seconds
Epoch 8: 9544 / 10000, took 15.77 seconds
Epoch 9: 9543 / 10000, took 15.82 seconds
Epoch 10: 9573 / 10000, took 15.76 seconds
Epoch 11: 9559 / 10000, took 15.68 seconds
Epoch 12: 9583 / 10000, took 15.79 seconds
Epoch 13: 9602 / 10000, took 15.78 seconds
Epoch 14: 9568 / 10000, took 15.75 seconds
Epoch 15: 9591 / 10000, took 15.69 seconds
Epoch 16: 9593 / 10000, took 15.76 seconds
Epoch 17: 9577 / 10000, took 15.77 seconds
Epoch 18: 9602 / 10000, took 17.00 seconds
Epoch 19: 9607 / 10000, took 15.64 seconds
Epoch 20: 9616 / 10000, took 15.73 seconds
Epoch 21: 9607 / 10000, took 15.74 seconds
Epoch 22: 9622 / 10000, took 15.75 seconds
Epoch 23: 9629 / 10000, took 15.67 seconds
Epoch 24: 9588 / 10000, took 15.73 seconds
Epoch 25: 9622 / 10000, took 15.75 seconds
Epoch 26: 9623 / 10000, took 15.73 seconds
Epoch 27: 9613 / 10000, took 15.65 seconds
Epoch 28: 9616 / 10000, took 15.74 seconds
Epoch 29: 9607 / 10000, took 15.75 seconds
Epoch 30: 9625 / 10000, took 15.74 seconds
Epoch 31: 9646 / 10000, took 15.65 seconds
Epoch 32: 9645 / 10000, took 15.75 seconds
Epoch 33: 9633 / 10000, took 15.75 seconds
Epoch 34: 9644 / 10000, took 15.74 seconds
Epoch 35: 9628 / 10000, took 15.69 seconds
Epoch 36: 9636 / 10000, took 15.74 seconds
Epoch 37: 9632 / 10000, took 15.77 seconds
Epoch 38: 9640 / 10000, took 15.73 seconds
Epoch 39: 9634 / 10000, took 16.74 seconds
Epoch 40: 9642 / 10000, took 15.85 seconds
Epoch 41: 9651 / 10000, took 15.86 seconds
Epoch 42: 9626 / 10000, took 15.82 seconds
Epoch 43: 9651 / 10000, took 15.73 seconds
Epoch 44: 9641 / 10000, took 15.83 seconds
Epoch 45: 9654 / 10000, took 15.82 seconds
Epoch 46: 9652 / 10000, took 15.50 seconds
Epoch 47: 9642 / 10000, took 15.78 seconds
Epoch 48: 9645 / 10000, took 15.81 seconds
Epoch 49: 9650 / 10000, took 15.83 seconds
Final epoch completed! 
#.
(Time: 9646.970600434986)
#Network size: [784, 90, 10]
Epoch 0: 8070 / 10000, took 19.15 seconds
Epoch 1: 8389 / 10000, took 19.22 seconds
Epoch 2: 8460 / 10000, took 19.21 seconds
Epoch 3: 8541 / 10000, took 19.17 seconds
Epoch 4: 8569 / 10000, took 19.22 seconds
Epoch 5: 8638 / 10000, took 19.19 seconds
Epoch 6: 8641 / 10000, took 19.29 seconds
Epoch 7: 8633 / 10000, took 19.31 seconds
Epoch 8: 8653 / 10000, took 19.21 seconds
Epoch 9: 8634 / 10000, took 19.15 seconds
Epoch 10: 8678 / 10000, took 19.23 seconds
Epoch 11: 8684 / 10000, took 19.23 seconds
Epoch 12: 8728 / 10000, took 19.16 seconds
Epoch 13: 8715 / 10000, took 19.26 seconds
Epoch 14: 8744 / 10000, took 19.21 seconds
Epoch 15: 8697 / 10000, took 19.14 seconds
Epoch 16: 8748 / 10000, took 19.17 seconds
Epoch 17: 8724 / 10000, took 19.21 seconds
Epoch 18: 8727 / 10000, took 19.13 seconds
Epoch 19: 8762 / 10000, took 19.16 seconds
Epoch 20: 8773 / 10000, took 19.18 seconds
Epoch 21: 8767 / 10000, took 19.16 seconds
Epoch 22: 8812 / 10000, took 19.37 seconds
Epoch 23: 8781 / 10000, took 19.19 seconds
Epoch 24: 8841 / 10000, took 19.97 seconds
Epoch 25: 8842 / 10000, took 19.20 seconds
Epoch 26: 8783 / 10000, took 19.20 seconds
Epoch 27: 8808 / 10000, took 19.15 seconds
Epoch 28: 8840 / 10000, took 19.18 seconds
Epoch 29: 8864 / 10000, took 19.22 seconds
Epoch 30: 8792 / 10000, took 19.14 seconds
Epoch 31: 8863 / 10000, took 19.34 seconds
Epoch 32: 8923 / 10000, took 19.17 seconds
Epoch 33: 8906 / 10000, took 19.15 seconds
Epoch 34: 8938 / 10000, took 19.21 seconds
Epoch 35: 8957 / 10000, took 19.20 seconds
Epoch 36: 9007 / 10000, took 19.16 seconds
Epoch 37: 8939 / 10000, took 19.20 seconds
Epoch 38: 9030 / 10000, took 19.21 seconds
Epoch 39: 9628 / 10000, took 19.15 seconds
Epoch 40: 9645 / 10000, took 19.19 seconds
Epoch 41: 9640 / 10000, took 19.20 seconds
Epoch 42: 9650 / 10000, took 19.15 seconds
Epoch 43: 9654 / 10000, took 19.20 seconds
Epoch 44: 9622 / 10000, took 19.20 seconds
Epoch 45: 9638 / 10000, took 19.16 seconds
Epoch 46: 9665 / 10000, took 19.19 seconds
Epoch 47: 9666 / 10000, took 19.21 seconds
Epoch 48: 9655 / 10000, took 19.18 seconds
Epoch 49: 9661 / 10000, took 19.21 seconds
Final epoch completed! 
#.
(Time: 11714.206885326013)
#Network size: [784, 120, 10]
Epoch 0: 5899 / 10000, took 25.50 seconds
Epoch 1: 6868 / 10000, took 25.33 seconds
Epoch 2: 6911 / 10000, took 25.51 seconds
Epoch 3: 6962 / 10000, took 25.37 seconds
Epoch 4: 6929 / 10000, took 25.51 seconds
Epoch 5: 6975 / 10000, took 25.41 seconds
Epoch 6: 7016 / 10000, took 25.40 seconds
Epoch 7: 7196 / 10000, took 25.39 seconds
Epoch 8: 7153 / 10000, took 25.41 seconds
Epoch 9: 7231 / 10000, took 25.46 seconds
Epoch 10: 7361 / 10000, took 25.45 seconds
Epoch 11: 7886 / 10000, took 25.38 seconds
Epoch 12: 7892 / 10000, took 25.65 seconds
Epoch 13: 7898 / 10000, took 25.54 seconds
Epoch 14: 7891 / 10000, took 25.47 seconds
Epoch 15: 7895 / 10000, took 25.48 seconds
Epoch 16: 7940 / 10000, took 25.49 seconds
Epoch 17: 7925 / 10000, took 25.40 seconds
Epoch 18: 7922 / 10000, took 25.41 seconds
Epoch 19: 7943 / 10000, took 25.36 seconds
Epoch 20: 7917 / 10000, took 25.42 seconds
Epoch 21: 7945 / 10000, took 25.32 seconds
Epoch 22: 7935 / 10000, took 25.45 seconds
Epoch 23: 7928 / 10000, took 25.37 seconds
Epoch 24: 7960 / 10000, took 25.45 seconds
Epoch 25: 7943 / 10000, took 25.35 seconds
Epoch 26: 7941 / 10000, took 25.43 seconds
Epoch 27: 7937 / 10000, took 25.35 seconds
Epoch 28: 7938 / 10000, took 25.42 seconds
Epoch 29: 7944 / 10000, took 25.38 seconds
Epoch 30: 7945 / 10000, took 25.44 seconds
Epoch 31: 7942 / 10000, took 25.41 seconds
Epoch 32: 7952 / 10000, took 25.41 seconds
Epoch 33: 7943 / 10000, took 25.37 seconds
Epoch 34: 7950 / 10000, took 25.43 seconds
Epoch 35: 7945 / 10000, took 25.35 seconds
Epoch 36: 7946 / 10000, took 25.42 seconds
Epoch 37: 7948 / 10000, took 25.37 seconds
Epoch 38: 7939 / 10000, took 25.44 seconds
Epoch 39: 7948 / 10000, took 25.38 seconds
Epoch 40: 7953 / 10000, took 25.45 seconds
Epoch 41: 7946 / 10000, took 25.38 seconds
Epoch 42: 7954 / 10000, took 25.44 seconds
Epoch 43: 7951 / 10000, took 25.52 seconds
Epoch 44: 7948 / 10000, took 25.50 seconds
Epoch 45: 7955 / 10000, took 25.42 seconds
Epoch 46: 7946 / 10000, took 25.54 seconds
Epoch 47: 7948 / 10000, took 25.54 seconds
Epoch 48: 7944 / 10000, took 25.60 seconds
Epoch 49: 7942 / 10000, took 25.54 seconds
Final epoch completed! 
#.
(Time: 15446.701077065984)
#Network size: [784, 784, 10]
Epoch 0: 1765 / 10000, took 164.22 seconds
Epoch 1: 1741 / 10000, took 164.71 seconds
Epoch 2: 1714 / 10000, took 164.80 seconds
Epoch 3: 1827 / 10000, took 165.77 seconds
Epoch 4: 1847 / 10000, took 163.73 seconds
Epoch 5: 1592 / 10000, took 164.18 seconds
Epoch 6: 1620 / 10000, took 163.84 seconds
Epoch 7: 1771 / 10000, took 164.13 seconds
Epoch 8: 2203 / 10000, took 163.73 seconds
Epoch 9: 2477 / 10000, took 163.78 seconds
Epoch 10: 2375 / 10000, took 163.75 seconds
Epoch 11: 2312 / 10000, took 164.04 seconds
Epoch 12: 2375 / 10000, took 163.77 seconds
Epoch 13: 2248 / 10000, took 164.79 seconds
Epoch 14: 2235 / 10000, took 164.71 seconds
Epoch 15: 2295 / 10000, took 164.90 seconds
Epoch 16: 2356 / 10000, took 164.89 seconds
Epoch 17: 2273 / 10000, took 165.03 seconds
Epoch 18: 2362 / 10000, took 164.54 seconds
Epoch 19: 2335 / 10000, took 165.11 seconds
Epoch 20: 2393 / 10000, took 165.18 seconds
Epoch 21: 2400 / 10000, took 164.14 seconds
Epoch 22: 2388 / 10000, took 164.77 seconds
Epoch 23: 2373 / 10000, took 170.15 seconds
Epoch 24: 2353 / 10000, took 166.93 seconds
Epoch 25: 2277 / 10000, took 169.89 seconds
Epoch 26: 2256 / 10000, took 172.90 seconds
Epoch 27: 2239 / 10000, took 171.75 seconds
Epoch 28: 2338 / 10000, took 172.34 seconds
Epoch 29: 2347 / 10000, took 172.36 seconds
Epoch 30: 2364 / 10000, took 171.88 seconds
Epoch 31: 2496 / 10000, took 172.15 seconds
Epoch 32: 2379 / 10000, took 172.06 seconds
Epoch 33: 2404 / 10000, took 170.83 seconds
Epoch 34: 2518 / 10000, took 170.62 seconds
Epoch 35: 2434 / 10000, took 170.66 seconds
Epoch 36: 2477 / 10000, took 170.72 seconds
Epoch 37: 2479 / 10000, took 172.88 seconds
Epoch 38: 2409 / 10000, took 182.09 seconds
Epoch 39: 2446 / 10000, took 167.60 seconds
Epoch 40: 2425 / 10000, took 165.95 seconds
Epoch 41: 2432 / 10000, took 167.34 seconds
Epoch 42: 2351 / 10000, took 165.82 seconds
Epoch 43: 2457 / 10000, took 169.97 seconds
Epoch 44: 2421 / 10000, took 170.87 seconds
Epoch 45: 2494 / 10000, took 170.97 seconds
Epoch 46: 2543 / 10000, took 171.04 seconds
Epoch 47: 2541 / 10000, took 170.60 seconds
Epoch 48: 2517 / 10000, took 171.04 seconds
Epoch 49: 2499 / 10000, took 170.91 seconds
Final epoch completed! 
#.
(Time: 100702.69584795201)
##.
##Running networks. Run nr. 3/5. Current random seed data: 4498556 Current random seed parameters: 3010278 Global hyper-parameters: epochs = 50, mini_batch_size = 10, eta = 4.0
#Network size: [784, 5, 10]
Epoch 0: 8283 / 10000, took 3.52 seconds
Epoch 1: 8414 / 10000, took 3.53 seconds
Epoch 2: 8544 / 10000, took 3.53 seconds
Epoch 3: 8374 / 10000, took 3.53 seconds
Epoch 4: 8462 / 10000, took 3.52 seconds
Epoch 5: 8456 / 10000, took 3.53 seconds
Epoch 6: 8569 / 10000, took 3.54 seconds
Epoch 7: 8606 / 10000, took 3.53 seconds
Epoch 8: 8563 / 10000, took 3.53 seconds
Epoch 9: 8589 / 10000, took 3.54 seconds
Epoch 10: 8562 / 10000, took 3.54 seconds
Epoch 11: 8658 / 10000, took 3.54 seconds
Epoch 12: 8591 / 10000, took 3.54 seconds
Epoch 13: 8553 / 10000, took 3.52 seconds
Epoch 14: 8576 / 10000, took 3.53 seconds
Epoch 15: 8603 / 10000, took 3.53 seconds
Epoch 16: 8572 / 10000, took 3.53 seconds
Epoch 17: 8663 / 10000, took 3.54 seconds
Epoch 18: 8655 / 10000, took 3.53 seconds
Epoch 19: 8571 / 10000, took 3.53 seconds
Epoch 20: 8615 / 10000, took 3.53 seconds
Epoch 21: 8605 / 10000, took 3.52 seconds
Epoch 22: 8672 / 10000, took 3.54 seconds
Epoch 23: 8605 / 10000, took 3.53 seconds
Epoch 24: 8687 / 10000, took 3.53 seconds
Epoch 25: 8580 / 10000, took 3.53 seconds
Epoch 26: 8652 / 10000, took 3.53 seconds
Epoch 27: 8660 / 10000, took 3.53 seconds
Epoch 28: 8598 / 10000, took 3.54 seconds
Epoch 29: 8608 / 10000, took 3.53 seconds
Epoch 30: 8635 / 10000, took 3.53 seconds
Epoch 31: 8673 / 10000, took 3.52 seconds
Epoch 32: 8689 / 10000, took 3.53 seconds
Epoch 33: 8680 / 10000, took 3.56 seconds
Epoch 34: 8618 / 10000, took 3.53 seconds
Epoch 35: 8697 / 10000, took 3.54 seconds
Epoch 36: 8649 / 10000, took 3.53 seconds
Epoch 37: 8716 / 10000, took 3.53 seconds
Epoch 38: 8690 / 10000, took 3.54 seconds
Epoch 39: 8692 / 10000, took 3.54 seconds
Epoch 40: 8692 / 10000, took 3.54 seconds
Epoch 41: 8691 / 10000, took 3.53 seconds
Epoch 42: 8644 / 10000, took 3.53 seconds
Epoch 43: 8720 / 10000, took 3.55 seconds
Epoch 44: 8693 / 10000, took 3.54 seconds
Epoch 45: 8647 / 10000, took 3.52 seconds
Epoch 46: 8718 / 10000, took 3.54 seconds
Epoch 47: 8698 / 10000, took 3.52 seconds
Epoch 48: 8634 / 10000, took 3.55 seconds
Epoch 49: 8653 / 10000, took 3.54 seconds
Final epoch completed! 
#.
(Time: 187.39437602699036)
#Network size: [784, 10, 10]
Epoch 0: 8718 / 10000, took 3.86 seconds
Epoch 1: 8902 / 10000, took 3.88 seconds
Epoch 2: 9018 / 10000, took 3.86 seconds
Epoch 3: 9054 / 10000, took 3.86 seconds
Epoch 4: 9011 / 10000, took 3.88 seconds
Epoch 5: 8906 / 10000, took 3.87 seconds
Epoch 6: 8990 / 10000, took 3.88 seconds
Epoch 7: 9076 / 10000, took 3.87 seconds
Epoch 8: 9034 / 10000, took 3.87 seconds
Epoch 9: 9104 / 10000, took 3.87 seconds
Epoch 10: 9128 / 10000, took 3.88 seconds
Epoch 11: 9075 / 10000, took 3.87 seconds
Epoch 12: 9047 / 10000, took 3.87 seconds
Epoch 13: 9092 / 10000, took 3.88 seconds
Epoch 14: 9149 / 10000, took 3.86 seconds
Epoch 15: 9154 / 10000, took 3.86 seconds
Epoch 16: 9170 / 10000, took 3.86 seconds
Epoch 17: 9138 / 10000, took 3.87 seconds
Epoch 18: 9077 / 10000, took 3.86 seconds
Epoch 19: 9158 / 10000, took 3.88 seconds
Epoch 20: 9151 / 10000, took 3.88 seconds
Epoch 21: 9197 / 10000, took 3.89 seconds
Epoch 22: 9175 / 10000, took 3.88 seconds
Epoch 23: 9144 / 10000, took 3.89 seconds
Epoch 24: 9203 / 10000, took 3.90 seconds
Epoch 25: 9143 / 10000, took 3.89 seconds
Epoch 26: 9152 / 10000, took 3.89 seconds
Epoch 27: 9175 / 10000, took 3.90 seconds
Epoch 28: 9199 / 10000, took 3.89 seconds
Epoch 29: 9136 / 10000, took 3.88 seconds
Epoch 30: 9185 / 10000, took 3.89 seconds
Epoch 31: 9175 / 10000, took 3.89 seconds
Epoch 32: 9141 / 10000, took 3.88 seconds
Epoch 33: 9203 / 10000, took 3.89 seconds
Epoch 34: 9176 / 10000, took 3.88 seconds
Epoch 35: 9190 / 10000, took 3.89 seconds
Epoch 36: 9188 / 10000, took 3.89 seconds
Epoch 37: 9183 / 10000, took 3.88 seconds
Epoch 38: 9164 / 10000, took 3.89 seconds
Epoch 39: 9173 / 10000, took 3.89 seconds
Epoch 40: 9188 / 10000, took 3.88 seconds
Epoch 41: 9217 / 10000, took 3.88 seconds
Epoch 42: 9217 / 10000, took 3.88 seconds
Epoch 43: 9150 / 10000, took 3.88 seconds
Epoch 44: 9205 / 10000, took 3.88 seconds
Epoch 45: 9175 / 10000, took 3.89 seconds
Epoch 46: 9210 / 10000, took 3.89 seconds
Epoch 47: 9239 / 10000, took 3.89 seconds
Epoch 48: 9207 / 10000, took 3.90 seconds
Epoch 49: 9165 / 10000, took 3.90 seconds
Final epoch completed! 
#.
(Time: 204.90068384696497)
#Network size: [784, 30, 10]
Epoch 0: 9069 / 10000, took 9.57 seconds
Epoch 1: 9232 / 10000, took 9.61 seconds
Epoch 2: 9278 / 10000, took 9.64 seconds
Epoch 3: 9384 / 10000, took 9.62 seconds
Epoch 4: 9375 / 10000, took 9.65 seconds
Epoch 5: 9400 / 10000, took 7.40 seconds
Epoch 6: 9432 / 10000, took 7.31 seconds
Epoch 7: 9415 / 10000, took 7.29 seconds
Epoch 8: 9446 / 10000, took 7.32 seconds
Epoch 9: 9437 / 10000, took 7.31 seconds
Epoch 10: 9411 / 10000, took 7.33 seconds
Epoch 11: 9455 / 10000, took 7.29 seconds
Epoch 12: 9500 / 10000, took 7.31 seconds
Epoch 13: 9496 / 10000, took 7.32 seconds
Epoch 14: 9508 / 10000, took 7.31 seconds
Epoch 15: 9516 / 10000, took 7.32 seconds
Epoch 16: 9468 / 10000, took 7.30 seconds
Epoch 17: 9461 / 10000, took 7.31 seconds
Epoch 18: 9495 / 10000, took 7.32 seconds
Epoch 19: 9497 / 10000, took 7.32 seconds
Epoch 20: 9502 / 10000, took 7.30 seconds
Epoch 21: 9468 / 10000, took 7.28 seconds
Epoch 22: 9482 / 10000, took 7.27 seconds
Epoch 23: 9475 / 10000, took 7.28 seconds
Epoch 24: 9519 / 10000, took 7.29 seconds
Epoch 25: 9496 / 10000, took 7.31 seconds
Epoch 26: 9481 / 10000, took 7.32 seconds
Epoch 27: 9495 / 10000, took 7.31 seconds
Epoch 28: 9479 / 10000, took 7.31 seconds
Epoch 29: 9456 / 10000, took 7.31 seconds
Epoch 30: 9490 / 10000, took 7.30 seconds
Epoch 31: 9486 / 10000, took 7.33 seconds
Epoch 32: 9480 / 10000, took 7.33 seconds
Epoch 33: 9486 / 10000, took 7.30 seconds
Epoch 34: 9489 / 10000, took 7.30 seconds
Epoch 35: 9506 / 10000, took 7.30 seconds
Epoch 36: 9471 / 10000, took 7.31 seconds
Epoch 37: 9490 / 10000, took 7.29 seconds
Epoch 38: 9484 / 10000, took 7.35 seconds
Epoch 39: 9472 / 10000, took 7.32 seconds
Epoch 40: 9494 / 10000, took 7.35 seconds
Epoch 41: 9468 / 10000, took 7.35 seconds
Epoch 42: 9483 / 10000, took 7.34 seconds
Epoch 43: 9508 / 10000, took 7.35 seconds
Epoch 44: 9499 / 10000, took 7.31 seconds
Epoch 45: 9504 / 10000, took 7.31 seconds
Epoch 46: 9472 / 10000, took 7.31 seconds
Epoch 47: 9482 / 10000, took 7.32 seconds
Epoch 48: 9483 / 10000, took 7.30 seconds
Epoch 49: 9505 / 10000, took 7.31 seconds
Final epoch completed! 
#.
(Time: 3119.99608880101)
#Network size: [784, 50, 10]
Epoch 0: 8963 / 10000, took 13.48 seconds
Epoch 1: 9314 / 10000, took 13.55 seconds
Epoch 2: 9371 / 10000, took 13.53 seconds
Epoch 3: 9444 / 10000, took 13.52 seconds
Epoch 4: 9461 / 10000, took 13.50 seconds
Epoch 5: 9462 / 10000, took 13.51 seconds
Epoch 6: 9490 / 10000, took 13.53 seconds
Epoch 7: 9545 / 10000, took 13.54 seconds
Epoch 8: 9545 / 10000, took 13.49 seconds
Epoch 9: 9554 / 10000, took 13.52 seconds
Epoch 10: 9562 / 10000, took 13.60 seconds
Epoch 11: 9540 / 10000, took 13.54 seconds
Epoch 12: 9561 / 10000, took 13.51 seconds
Epoch 13: 9551 / 10000, took 13.57 seconds
Epoch 14: 9564 / 10000, took 13.57 seconds
Epoch 15: 9586 / 10000, took 13.60 seconds
Epoch 16: 9598 / 10000, took 13.50 seconds
Epoch 17: 9586 / 10000, took 13.51 seconds
Epoch 18: 9594 / 10000, took 13.55 seconds
Epoch 19: 9591 / 10000, took 13.52 seconds
Epoch 20: 9604 / 10000, took 13.48 seconds
Epoch 21: 9595 / 10000, took 13.52 seconds
Epoch 22: 9603 / 10000, took 13.51 seconds
Epoch 23: 9604 / 10000, took 13.52 seconds
Epoch 24: 9608 / 10000, took 13.49 seconds
Epoch 25: 9601 / 10000, took 13.53 seconds
Epoch 26: 9607 / 10000, took 13.49 seconds
Epoch 27: 9579 / 10000, took 13.51 seconds
Epoch 28: 9603 / 10000, took 13.49 seconds
Epoch 29: 9595 / 10000, took 13.52 seconds
Epoch 30: 9606 / 10000, took 13.51 seconds
Epoch 31: 9596 / 10000, took 13.54 seconds
Epoch 32: 9614 / 10000, took 13.50 seconds
Epoch 33: 9621 / 10000, took 13.51 seconds
Epoch 34: 9607 / 10000, took 13.51 seconds
Epoch 35: 9601 / 10000, took 13.55 seconds
Epoch 36: 9606 / 10000, took 13.51 seconds
Epoch 37: 9614 / 10000, took 13.64 seconds
Epoch 38: 9597 / 10000, took 13.61 seconds
Epoch 39: 9597 / 10000, took 13.61 seconds
Epoch 40: 9603 / 10000, took 13.55 seconds
Epoch 41: 9587 / 10000, took 13.60 seconds
Epoch 42: 9612 / 10000, took 13.56 seconds
Epoch 43: 9584 / 10000, took 13.45 seconds
Epoch 44: 9598 / 10000, took 13.51 seconds
Epoch 45: 9615 / 10000, took 13.56 seconds
Epoch 46: 9595 / 10000, took 13.56 seconds
Epoch 47: 9602 / 10000, took 13.60 seconds
Epoch 48: 9589 / 10000, took 13.50 seconds
Epoch 49: 9592 / 10000, took 13.64 seconds
Final epoch completed! 
#.
(Time: 8307.088044449978)
#Network size: [784, 70, 10]
Epoch 0: 8234 / 10000, took 15.79 seconds
Epoch 1: 8357 / 10000, took 15.86 seconds
Epoch 2: 8456 / 10000, took 15.73 seconds
Epoch 3: 8561 / 10000, took 15.84 seconds
Epoch 4: 8532 / 10000, took 15.86 seconds
Epoch 5: 8546 / 10000, took 15.84 seconds
Epoch 6: 8574 / 10000, took 15.67 seconds
Epoch 7: 8602 / 10000, took 15.78 seconds
Epoch 8: 8619 / 10000, took 15.83 seconds
Epoch 9: 8642 / 10000, took 15.81 seconds
Epoch 10: 8628 / 10000, took 15.68 seconds
